Column1	Company Name	Status Mission	Country	Year	Mission Outcome Summary	Mission Outcome Sort Order
2339	RVSN USSR	Success	 Russia	1982	Success	1
2340	RVSN USSR	Success	 Russia	1982	Success	1
2341	RVSN USSR	Success	 Russia	1982	Success	1
2342	RVSN USSR	Success	 Russia	1982	Success	1
2343	RVSN USSR	Success	 Russia	1982	Success	1
2344	RVSN USSR	Success	 Russia	1982	Success	1
2345	RVSN USSR	Success	 Russia	1982	Success	1
2346	RVSN USSR	Success	 Russia	1982	Success	1
2347	RVSN USSR	Success	 Russia	1982	Success	1
2352	RVSN USSR	Success	 Russia	1982	Success	1
2353	RVSN USSR	Success	 Russia	1982	Success	1
2354	RVSN USSR	Success	 Russia	1982	Success	1
2355	RVSN USSR	Success	 Russia	1982	Success	1
2357	RVSN USSR	Success	 Russia	1982	Success	1
2359	RVSN USSR	Success	 Russia	1982	Success	1
2360	RVSN USSR	Success	 Russia	1982	Success	1
2364	RVSN USSR	Success	 Russia	1981	Success	1
2367	RVSN USSR	Success	 Russia	1981	Success	1
2368	RVSN USSR	Success	 Russia	1981	Success	1
2369	RVSN USSR	Success	 Russia	1981	Success	1
2370	RVSN USSR	Success	 Russia	1981	Success	1
2372	RVSN USSR	Success	 Russia	1981	Success	1
2374	RVSN USSR	Success	 Russia	1981	Success	1
2375	RVSN USSR	Success	 Russia	1981	Success	1
2376	RVSN USSR	Success	 Russia	1981	Success	1
2377	RVSN USSR	Success	 Russia	1981	Success	1
2378	RVSN USSR	Success	 Russia	1981	Success	1
2379	RVSN USSR	Success	 Russia	1981	Success	1
2381	RVSN USSR	Success	 Russia	1981	Success	1
2385	RVSN USSR	Success	 Russia	1981	Success	1
2386	RVSN USSR	Success	 Russia	1981	Success	1
2388	RVSN USSR	Success	 Russia	1981	Success	1
2390	RVSN USSR	Success	 Russia	1981	Success	1
2391	RVSN USSR	Success	 Russia	1981	Success	1
2394	RVSN USSR	Success	 Russia	1981	Success	1
2396	RVSN USSR	Success	 Russia	1981	Success	1
2398	RVSN USSR	Success	 Russia	1981	Success	1
2400	RVSN USSR	Success	 Russia	1981	Success	1
2401	RVSN USSR	Success	 Russia	1981	Success	1
2404	RVSN USSR	Success	 Russia	1981	Success	1
2405	RVSN USSR	Success	 Russia	1981	Success	1
2406	RVSN USSR	Success	 Russia	1981	Success	1
2409	RVSN USSR	Success	 Russia	1981	Success	1
2410	RVSN USSR	Success	 Russia	1981	Success	1
2411	RVSN USSR	Success	 Russia	1981	Success	1
2416	RVSN USSR	Success	 Russia	1981	Success	1
2421	RVSN USSR	Success	 Russia	1981	Success	1
2422	RVSN USSR	Success	 Russia	1981	Success	1
2424	RVSN USSR	Success	 Russia	1981	Success	1
2426	RVSN USSR	Success	 Russia	1981	Success	1
2427	RVSN USSR	Success	 Russia	1981	Success	1
2429	RVSN USSR	Success	 Russia	1981	Success	1
2430	RVSN USSR	Success	 Russia	1981	Success	1
2431	RVSN USSR	Success	 Russia	1981	Success	1
2435	RVSN USSR	Success	 Russia	1980	Success	1
2438	RVSN USSR	Success	 Russia	1980	Success	1
2439	RVSN USSR	Success	 Russia	1980	Success	1
2440	RVSN USSR	Success	 Russia	1980	Success	1
2441	RVSN USSR	Success	 Russia	1980	Success	1
2442	RVSN USSR	Success	 Russia	1980	Success	1
2445	RVSN USSR	Success	 Russia	1980	Success	1
2446	RVSN USSR	Success	 Russia	1980	Success	1
2447	RVSN USSR	Success	 Russia	1980	Success	1
2448	RVSN USSR	Success	 Russia	1980	Success	1
2449	RVSN USSR	Success	 Russia	1980	Success	1
2450	RVSN USSR	Success	 Russia	1980	Success	1
2452	RVSN USSR	Success	 Russia	1980	Success	1
2453	RVSN USSR	Success	 Russia	1980	Success	1
2454	RVSN USSR	Success	 Russia	1980	Success	1
2455	RVSN USSR	Success	 Russia	1980	Success	1
2458	RVSN USSR	Success	 Russia	1980	Success	1
2459	RVSN USSR	Success	 Russia	1980	Success	1
2460	RVSN USSR	Success	 Russia	1980	Success	1
2463	RVSN USSR	Success	 Russia	1980	Success	1
2464	RVSN USSR	Success	 Russia	1980	Success	1
2469	RVSN USSR	Success	 Russia	1980	Success	1
2470	RVSN USSR	Success	 Russia	1980	Success	1
2471	RVSN USSR	Success	 Russia	1980	Success	1
2472	RVSN USSR	Success	 Russia	1980	Success	1
2478	RVSN USSR	Success	 Russia	1980	Success	1
2481	RVSN USSR	Success	 Russia	1980	Success	1
2482	RVSN USSR	Success	 Russia	1980	Success	1
2483	RVSN USSR	Success	 Russia	1980	Success	1
2485	RVSN USSR	Success	 Russia	1980	Success	1
2486	RVSN USSR	Success	 Russia	1980	Success	1
2488	RVSN USSR	Success	 Russia	1979	Success	1
2489	RVSN USSR	Success	 Russia	1979	Success	1
2491	RVSN USSR	Success	 Russia	1979	Success	1
2492	RVSN USSR	Success	 Russia	1979	Success	1
2493	RVSN USSR	Success	 Russia	1979	Success	1
2494	RVSN USSR	Success	 Russia	1979	Success	1
2495	RVSN USSR	Success	 Russia	1979	Success	1
2496	RVSN USSR	Success	 Russia	1979	Success	1
2498	RVSN USSR	Success	 Russia	1979	Success	1
2500	RVSN USSR	Success	 Russia	1979	Success	1
2501	RVSN USSR	Success	 Russia	1979	Success	1
2503	RVSN USSR	Success	 Russia	1979	Success	1
2505	RVSN USSR	Success	 Russia	1979	Success	1
2506	RVSN USSR	Success	 Russia	1979	Success	1
2507	RVSN USSR	Success	 Russia	1979	Success	1
2508	RVSN USSR	Success	 Russia	1979	Success	1
2509	RVSN USSR	Success	 Russia	1979	Success	1
2512	RVSN USSR	Success	 Russia	1979	Success	1
2513	RVSN USSR	Success	 Russia	1979	Success	1
2514	RVSN USSR	Success	 Russia	1979	Success	1
2519	RVSN USSR	Success	 Russia	1979	Success	1
2520	RVSN USSR	Success	 Russia	1979	Success	1
2521	RVSN USSR	Success	 Russia	1979	Success	1
2522	RVSN USSR	Success	 Russia	1979	Success	1
2523	RVSN USSR	Success	 Russia	1979	Success	1
2525	RVSN USSR	Success	 Russia	1979	Success	1
2526	RVSN USSR	Success	 Russia	1979	Success	1
2527	RVSN USSR	Success	 Russia	1979	Success	1
2529	RVSN USSR	Success	 Russia	1979	Success	1
2530	RVSN USSR	Success	 Russia	1979	Success	1
2531	RVSN USSR	Success	 Russia	1979	Success	1
2534	RVSN USSR	Success	 Russia	1979	Success	1
2535	RVSN USSR	Success	 Russia	1979	Success	1
2536	RVSN USSR	Success	 Russia	1978	Success	1
2538	RVSN USSR	Success	 Russia	1978	Success	1
2539	RVSN USSR	Success	 Russia	1978	Success	1
2540	RVSN USSR	Success	 Russia	1978	Success	1
2542	RVSN USSR	Success	 Russia	1978	Success	1
2543	RVSN USSR	Success	 Russia	1978	Success	1
2544	RVSN USSR	Success	 Russia	1978	Success	1
2548	RVSN USSR	Success	 Russia	1978	Success	1
2549	RVSN USSR	Success	 Russia	1978	Success	1
2550	RVSN USSR	Success	 Russia	1978	Success	1
2551	RVSN USSR	Success	 Russia	1978	Success	1
2552	RVSN USSR	Success	 Russia	1978	Success	1
2553	RVSN USSR	Success	 Russia	1978	Success	1
2555	RVSN USSR	Success	 Russia	1978	Success	1
2557	RVSN USSR	Success	 Russia	1978	Success	1
2558	RVSN USSR	Success	 Russia	1978	Success	1
2559	RVSN USSR	Success	 Russia	1978	Success	1
2561	RVSN USSR	Success	 Russia	1978	Success	1
2562	RVSN USSR	Success	 Russia	1978	Success	1
2564	RVSN USSR	Success	 Russia	1978	Success	1
2565	RVSN USSR	Success	 Russia	1978	Success	1
2566	RVSN USSR	Success	 Russia	1978	Success	1
2567	RVSN USSR	Success	 Russia	1978	Success	1
2569	RVSN USSR	Success	 Russia	1978	Success	1
2570	RVSN USSR	Success	 Russia	1978	Success	1
2571	RVSN USSR	Success	 Russia	1978	Success	1
2572	RVSN USSR	Success	 Russia	1978	Success	1
2574	RVSN USSR	Success	 Russia	1978	Success	1
2576	RVSN USSR	Success	 Russia	1978	Success	1
2577	RVSN USSR	Success	 Russia	1978	Success	1
2579	RVSN USSR	Success	 Russia	1978	Success	1
2580	RVSN USSR	Success	 Russia	1978	Success	1
2582	RVSN USSR	Success	 Russia	1978	Success	1
2584	RVSN USSR	Success	 Russia	1978	Success	1
2587	RVSN USSR	Success	 Russia	1978	Success	1
2588	RVSN USSR	Success	 Russia	1978	Success	1
2589	RVSN USSR	Success	 Russia	1978	Success	1
2590	RVSN USSR	Success	 Russia	1978	Success	1
2593	RVSN USSR	Success	 Russia	1978	Success	1
2594	RVSN USSR	Success	 Russia	1978	Success	1
2596	RVSN USSR	Success	 Russia	1978	Success	1
2597	RVSN USSR	Success	 Russia	1978	Success	1
2598	RVSN USSR	Success	 Russia	1978	Success	1
2599	RVSN USSR	Success	 Russia	1978	Success	1
2604	RVSN USSR	Success	 Russia	1978	Success	1
2606	RVSN USSR	Success	 Russia	1978	Success	1
2608	RVSN USSR	Success	 Russia	1978	Success	1
2610	RVSN USSR	Success	 Russia	1978	Success	1
2611	RVSN USSR	Success	 Russia	1978	Success	1
2613	RVSN USSR	Success	 Russia	1978	Success	1
2614	RVSN USSR	Success	 Russia	1978	Success	1
2617	RVSN USSR	Success	 Russia	1978	Success	1
2621	RVSN USSR	Success	 Russia	1978	Success	1
2623	RVSN USSR	Success	 Russia	1978	Success	1
2626	RVSN USSR	Success	 Russia	1978	Success	1
2627	RVSN USSR	Success	 Russia	1978	Success	1
2628	RVSN USSR	Success	 Russia	1978	Success	1
2629	RVSN USSR	Success	 Russia	1978	Success	1
2630	RVSN USSR	Success	 Russia	1978	Success	1
2632	RVSN USSR	Success	 Russia	1978	Success	1
2747	RVSN USSR	Success	 Russia	1976	Success	1
2748	RVSN USSR	Success	 Russia	1976	Success	1
2751	RVSN USSR	Success	 Russia	1976	Success	1
2753	RVSN USSR	Success	 Russia	1976	Success	1
2754	RVSN USSR	Success	 Russia	1976	Success	1
2755	RVSN USSR	Success	 Russia	1976	Success	1
2756	RVSN USSR	Success	 Russia	1976	Success	1
2758	RVSN USSR	Success	 Russia	1976	Success	1
2759	RVSN USSR	Success	 Russia	1976	Success	1
2763	RVSN USSR	Success	 Russia	1976	Success	1
2766	RVSN USSR	Success	 Russia	1976	Success	1
2767	RVSN USSR	Success	 Russia	1976	Success	1
2768	RVSN USSR	Success	 Russia	1976	Success	1
2769	RVSN USSR	Success	 Russia	1976	Success	1
2772	RVSN USSR	Success	 Russia	1976	Success	1
2776	RVSN USSR	Success	 Russia	1976	Success	1
2777	RVSN USSR	Success	 Russia	1976	Success	1
2779	RVSN USSR	Success	 Russia	1976	Success	1
2782	RVSN USSR	Success	 Russia	1976	Success	1
2786	RVSN USSR	Success	 Russia	1976	Success	1
2787	RVSN USSR	Success	 Russia	1976	Success	1
2788	RVSN USSR	Success	 Russia	1976	Success	1
2789	RVSN USSR	Success	 Russia	1976	Success	1
2791	RVSN USSR	Success	 Russia	1976	Success	1
2792	RVSN USSR	Success	 Russia	1976	Success	1
2793	RVSN USSR	Success	 Russia	1976	Success	1
2794	RVSN USSR	Success	 Russia	1976	Success	1
2797	RVSN USSR	Success	 Russia	1976	Success	1
2799	RVSN USSR	Success	 Russia	1976	Success	1
2800	RVSN USSR	Success	 Russia	1976	Success	1
2801	RVSN USSR	Success	 Russia	1976	Success	1
2802	RVSN USSR	Success	 Russia	1976	Success	1
2807	RVSN USSR	Success	 Russia	1976	Success	1
2810	RVSN USSR	Success	 Russia	1976	Success	1
2811	RVSN USSR	Success	 Russia	1976	Success	1
2812	RVSN USSR	Success	 Russia	1976	Success	1
2813	RVSN USSR	Success	 Russia	1976	Success	1
2815	RVSN USSR	Success	 Russia	1976	Success	1
2817	RVSN USSR	Success	 Russia	1976	Success	1
2818	RVSN USSR	Success	 Russia	1976	Success	1
2820	RVSN USSR	Success	 Russia	1976	Success	1
2821	RVSN USSR	Success	 Russia	1976	Success	1
2823	RVSN USSR	Success	 Russia	1976	Success	1
2824	RVSN USSR	Success	 Russia	1976	Success	1
2827	RVSN USSR	Success	 Russia	1976	Success	1
2828	RVSN USSR	Success	 Russia	1976	Success	1
2829	RVSN USSR	Success	 Russia	1976	Success	1
2830	RVSN USSR	Success	 Russia	1976	Success	1
2831	RVSN USSR	Success	 Russia	1976	Success	1
2832	RVSN USSR	Success	 Russia	1976	Success	1
2833	RVSN USSR	Success	 Russia	1976	Success	1
2837	RVSN USSR	Success	 Russia	1976	Success	1
2840	RVSN USSR	Success	 Russia	1976	Success	1
2841	RVSN USSR	Success	 Russia	1976	Success	1
2844	RVSN USSR	Success	 Russia	1976	Success	1
2846	RVSN USSR	Success	 Russia	1976	Success	1
2848	RVSN USSR	Success	 Russia	1976	Success	1
2850	RVSN USSR	Success	 Russia	1976	Success	1
2853	RVSN USSR	Success	 Russia	1976	Success	1
2854	RVSN USSR	Success	 Russia	1976	Success	1
2856	RVSN USSR	Success	 Russia	1976	Success	1
2858	RVSN USSR	Success	 Russia	1976	Success	1
2859	RVSN USSR	Success	 Russia	1976	Success	1
2974	RVSN USSR	Success	 Russia	1974	Success	1
2976	RVSN USSR	Success	 Russia	1974	Success	1
2977	RVSN USSR	Success	 Russia	1974	Success	1
2978	RVSN USSR	Success	 Russia	1974	Success	1
2982	RVSN USSR	Success	 Russia	1974	Success	1
2984	RVSN USSR	Success	 Russia	1974	Success	1
2985	RVSN USSR	Success	 Russia	1974	Success	1
2986	RVSN USSR	Success	 Russia	1974	Success	1
2988	RVSN USSR	Success	 Russia	1974	Success	1
2989	RVSN USSR	Success	 Russia	1974	Success	1
2990	RVSN USSR	Success	 Russia	1974	Success	1
2992	RVSN USSR	Success	 Russia	1974	Success	1
2994	RVSN USSR	Success	 Russia	1974	Success	1
2995	RVSN USSR	Success	 Russia	1974	Success	1
2996	RVSN USSR	Success	 Russia	1974	Success	1
2997	RVSN USSR	Success	 Russia	1974	Success	1
2999	RVSN USSR	Success	 Russia	1974	Success	1
3000	RVSN USSR	Success	 Russia	1974	Success	1
3002	RVSN USSR	Success	 Russia	1974	Success	1
3003	RVSN USSR	Success	 Russia	1974	Success	1
3005	RVSN USSR	Success	 Russia	1974	Success	1
3008	RVSN USSR	Success	 Russia	1974	Success	1
3011	RVSN USSR	Success	 Russia	1974	Success	1
3013	RVSN USSR	Success	 Russia	1974	Success	1
3014	RVSN USSR	Success	 Russia	1974	Success	1
3016	RVSN USSR	Success	 Russia	1974	Success	1
3019	RVSN USSR	Success	 Russia	1974	Success	1
3021	RVSN USSR	Success	 Russia	1974	Success	1
3022	RVSN USSR	Success	 Russia	1974	Success	1
3024	RVSN USSR	Success	 Russia	1974	Success	1
3025	RVSN USSR	Success	 Russia	1974	Success	1
3026	RVSN USSR	Success	 Russia	1974	Success	1
3027	RVSN USSR	Success	 Russia	1974	Success	1
3028	RVSN USSR	Success	 Russia	1974	Success	1
3029	RVSN USSR	Success	 Russia	1974	Success	1
3030	RVSN USSR	Success	 Russia	1974	Success	1
3034	RVSN USSR	Success	 Russia	1974	Success	1
3038	RVSN USSR	Success	 Russia	1974	Success	1
3039	RVSN USSR	Success	 Russia	1974	Success	1
3041	RVSN USSR	Success	 Russia	1974	Success	1
3044	RVSN USSR	Success	 Russia	1974	Success	1
3045	RVSN USSR	Success	 Russia	1974	Success	1
3046	RVSN USSR	Success	 Russia	1974	Success	1
3047	RVSN USSR	Success	 Russia	1974	Success	1
3048	RVSN USSR	Success	 Russia	1974	Success	1
3050	RVSN USSR	Success	 Russia	1974	Success	1
3052	RVSN USSR	Success	 Russia	1974	Success	1
3055	RVSN USSR	Success	 Russia	1974	Success	1
3057	RVSN USSR	Success	 Russia	1974	Success	1
3058	RVSN USSR	Success	 Russia	1974	Success	1
3059	RVSN USSR	Success	 Russia	1974	Success	1
3060	RVSN USSR	Success	 Russia	1974	Success	1
3065	RVSN USSR	Success	 Russia	1974	Success	1
3067	RVSN USSR	Success	 Russia	1974	Success	1
3069	RVSN USSR	Success	 Russia	1974	Success	1
3070	RVSN USSR	Success	 Russia	1974	Success	1
3175	RVSN USSR	Success	 Russia	1972	Success	1
3176	RVSN USSR	Success	 Russia	1972	Success	1
3178	RVSN USSR	Success	 Russia	1972	Success	1
3181	RVSN USSR	Success	 Russia	1972	Success	1
3182	RVSN USSR	Success	 Russia	1972	Success	1
3184	RVSN USSR	Success	 Russia	1972	Success	1
3188	RVSN USSR	Success	 Russia	1972	Success	1
3189	RVSN USSR	Success	 Russia	1972	Success	1
3190	RVSN USSR	Success	 Russia	1972	Success	1
3191	RVSN USSR	Success	 Russia	1972	Success	1
3192	RVSN USSR	Success	 Russia	1972	Success	1
3193	RVSN USSR	Success	 Russia	1972	Success	1
3195	RVSN USSR	Success	 Russia	1972	Success	1
3196	RVSN USSR	Success	 Russia	1972	Success	1
3198	RVSN USSR	Success	 Russia	1972	Success	1
3199	RVSN USSR	Success	 Russia	1972	Success	1
3201	RVSN USSR	Success	 Russia	1972	Success	1
3202	RVSN USSR	Success	 Russia	1972	Success	1
3203	RVSN USSR	Success	 Russia	1972	Success	1
3205	RVSN USSR	Success	 Russia	1972	Success	1
3209	RVSN USSR	Success	 Russia	1972	Success	1
3213	RVSN USSR	Success	 Russia	1972	Success	1
3214	RVSN USSR	Success	 Russia	1972	Success	1
3218	RVSN USSR	Success	 Russia	1972	Success	1
3219	RVSN USSR	Success	 Russia	1972	Success	1
3221	RVSN USSR	Success	 Russia	1972	Success	1
3222	RVSN USSR	Success	 Russia	1972	Success	1
3225	RVSN USSR	Success	 Russia	1972	Success	1
3227	RVSN USSR	Success	 Russia	1972	Success	1
3228	RVSN USSR	Success	 Russia	1972	Success	1
3230	RVSN USSR	Success	 Russia	1972	Success	1
3231	RVSN USSR	Success	 Russia	1972	Success	1
3237	RVSN USSR	Success	 Russia	1972	Success	1
3238	RVSN USSR	Success	 Russia	1972	Success	1
3239	RVSN USSR	Success	 Russia	1972	Success	1
3240	RVSN USSR	Success	 Russia	1972	Success	1
3242	RVSN USSR	Success	 Russia	1972	Success	1
3244	RVSN USSR	Success	 Russia	1972	Success	1
3246	RVSN USSR	Success	 Russia	1972	Success	1
3248	RVSN USSR	Success	 Russia	1972	Success	1
3249	RVSN USSR	Success	 Russia	1972	Success	1
3250	RVSN USSR	Success	 Russia	1972	Success	1
3252	RVSN USSR	Success	 Russia	1972	Success	1
3254	RVSN USSR	Success	 Russia	1972	Success	1
3255	RVSN USSR	Success	 Russia	1972	Success	1
3256	RVSN USSR	Success	 Russia	1972	Success	1
3258	RVSN USSR	Success	 Russia	1972	Success	1
3259	RVSN USSR	Success	 Russia	1972	Success	1
3261	RVSN USSR	Success	 Russia	1972	Success	1
3263	RVSN USSR	Success	 Russia	1972	Success	1
3267	RVSN USSR	Success	 Russia	1972	Success	1
3269	RVSN USSR	Success	 Russia	1972	Success	1
3273	RVSN USSR	Success	 Russia	1971	Success	1
3274	RVSN USSR	Success	 Russia	1971	Success	1
3278	RVSN USSR	Success	 Russia	1971	Success	1
3279	RVSN USSR	Success	 Russia	1971	Success	1
3280	RVSN USSR	Success	 Russia	1971	Success	1
3282	RVSN USSR	Success	 Russia	1971	Success	1
3283	RVSN USSR	Success	 Russia	1971	Success	1
3289	RVSN USSR	Success	 Russia	1971	Success	1
3290	RVSN USSR	Success	 Russia	1971	Success	1
3291	RVSN USSR	Success	 Russia	1971	Success	1
3292	RVSN USSR	Success	 Russia	1971	Success	1
3293	RVSN USSR	Success	 Russia	1971	Success	1
3294	RVSN USSR	Success	 Russia	1971	Success	1
3295	RVSN USSR	Success	 Russia	1971	Success	1
3297	RVSN USSR	Success	 Russia	1971	Success	1
3301	RVSN USSR	Success	 Russia	1971	Success	1
3304	RVSN USSR	Success	 Russia	1971	Success	1
3306	RVSN USSR	Success	 Russia	1971	Success	1
3307	RVSN USSR	Success	 Russia	1971	Success	1
3308	RVSN USSR	Success	 Russia	1971	Success	1
3312	RVSN USSR	Success	 Russia	1971	Success	1
3313	RVSN USSR	Success	 Russia	1971	Success	1
3314	RVSN USSR	Success	 Russia	1971	Success	1
3315	RVSN USSR	Success	 Russia	1971	Success	1
3316	RVSN USSR	Success	 Russia	1971	Success	1
3318	RVSN USSR	Success	 Russia	1971	Success	1
3326	RVSN USSR	Success	 Russia	1971	Success	1
3327	RVSN USSR	Success	 Russia	1971	Success	1
3329	RVSN USSR	Success	 Russia	1971	Success	1
3332	RVSN USSR	Success	 Russia	1971	Success	1
3338	RVSN USSR	Success	 Russia	1971	Success	1
3340	RVSN USSR	Success	 Russia	1971	Success	1
3342	RVSN USSR	Success	 Russia	1971	Success	1
3344	RVSN USSR	Success	 Russia	1971	Success	1
3345	RVSN USSR	Success	 Russia	1971	Success	1
3346	RVSN USSR	Success	 Russia	1971	Success	1
3348	RVSN USSR	Success	 Russia	1971	Success	1
3352	RVSN USSR	Success	 Russia	1971	Success	1
3355	RVSN USSR	Success	 Russia	1971	Success	1
3356	RVSN USSR	Success	 Russia	1971	Success	1
3360	RVSN USSR	Success	 Russia	1971	Success	1
3362	RVSN USSR	Success	 Russia	1971	Success	1
3364	RVSN USSR	Success	 Russia	1971	Success	1
3365	RVSN USSR	Success	 Russia	1971	Success	1
3366	RVSN USSR	Success	 Russia	1971	Success	1
3368	RVSN USSR	Success	 Russia	1971	Success	1
3369	RVSN USSR	Success	 Russia	1971	Success	1
3371	RVSN USSR	Success	 Russia	1971	Success	1
3380	RVSN USSR	Success	 Russia	1971	Success	1
3381	RVSN USSR	Success	 Russia	1971	Success	1
3383	RVSN USSR	Success	 Russia	1971	Success	1
3385	RVSN USSR	Success	 Russia	1971	Success	1
3389	RVSN USSR	Success	 Russia	1971	Success	1
3390	RVSN USSR	Success	 Russia	1971	Success	1
3394	RVSN USSR	Success	 Russia	1970	Success	1
3395	RVSN USSR	Success	 Russia	1970	Success	1
3396	RVSN USSR	Success	 Russia	1970	Success	1
3398	RVSN USSR	Success	 Russia	1970	Success	1
3401	RVSN USSR	Success	 Russia	1970	Success	1
3402	RVSN USSR	Success	 Russia	1970	Success	1
3404	RVSN USSR	Success	 Russia	1970	Success	1
3406	RVSN USSR	Success	 Russia	1970	Success	1
3407	RVSN USSR	Success	 Russia	1970	Success	1
3409	RVSN USSR	Success	 Russia	1970	Success	1
3414	RVSN USSR	Success	 Russia	1970	Success	1
3420	RVSN USSR	Success	 Russia	1970	Success	1
3421	RVSN USSR	Success	 Russia	1970	Success	1
3422	RVSN USSR	Success	 Russia	1970	Success	1
3423	RVSN USSR	Success	 Russia	1970	Success	1
3425	RVSN USSR	Success	 Russia	1970	Success	1
3429	RVSN USSR	Success	 Russia	1970	Success	1
3431	RVSN USSR	Success	 Russia	1970	Success	1
3434	RVSN USSR	Success	 Russia	1970	Success	1
3436	RVSN USSR	Success	 Russia	1970	Success	1
3441	RVSN USSR	Success	 Russia	1970	Success	1
3444	RVSN USSR	Success	 Russia	1970	Success	1
3445	RVSN USSR	Success	 Russia	1970	Success	1
3446	RVSN USSR	Success	 Russia	1970	Success	1
3447	RVSN USSR	Success	 Russia	1970	Success	1
3450	RVSN USSR	Success	 Russia	1970	Success	1
3453	RVSN USSR	Success	 Russia	1970	Success	1
3455	RVSN USSR	Success	 Russia	1970	Success	1
3457	RVSN USSR	Success	 Russia	1970	Success	1
3459	RVSN USSR	Success	 Russia	1970	Success	1
3460	RVSN USSR	Success	 Russia	1970	Success	1
3461	RVSN USSR	Success	 Russia	1970	Success	1
3467	RVSN USSR	Success	 Russia	1970	Success	1
3468	RVSN USSR	Success	 Russia	1970	Success	1
3469	RVSN USSR	Success	 Russia	1970	Success	1
3470	RVSN USSR	Success	 Russia	1970	Success	1
3472	RVSN USSR	Success	 Russia	1970	Success	1
3474	RVSN USSR	Success	 Russia	1970	Success	1
3476	RVSN USSR	Success	 Russia	1970	Success	1
3479	RVSN USSR	Success	 Russia	1970	Success	1
3480	RVSN USSR	Success	 Russia	1970	Success	1
3481	RVSN USSR	Success	 Russia	1970	Success	1
3482	RVSN USSR	Success	 Russia	1970	Success	1
3484	RVSN USSR	Success	 Russia	1970	Success	1
3486	RVSN USSR	Success	 Russia	1970	Success	1
3487	RVSN USSR	Success	 Russia	1970	Success	1
3488	RVSN USSR	Success	 Russia	1970	Success	1
3490	RVSN USSR	Success	 Russia	1970	Success	1
3493	RVSN USSR	Success	 Russia	1970	Success	1
3494	RVSN USSR	Success	 Russia	1970	Success	1
3495	RVSN USSR	Success	 Russia	1970	Success	1
3496	RVSN USSR	Success	 Russia	1970	Success	1
3500	RVSN USSR	Success	 Russia	1969	Success	1
3501	RVSN USSR	Success	 Russia	1969	Success	1
3503	RVSN USSR	Success	 Russia	1969	Success	1
3504	RVSN USSR	Success	 Russia	1969	Success	1
3505	RVSN USSR	Success	 Russia	1969	Success	1
3507	RVSN USSR	Success	 Russia	1969	Success	1
